Unnamed: 0,image_url,caption_A,caption_B,human_output,llm_output,clip_small_output,clip_large_output,human_evaluator,evaluator
238,https://cs.stanford.edu/people/rak248/VG_100K_2/561.jpg,"In the tranquil setting of a cozy living room, a small white dog has found its perfect spot for a nap. The dog, with its fluffy fur and attentive eyes, is comfortably nestled on a bed of soft.","In the tranquil setting of a cozy living room, a small white dog has found comfort on a bed of soft blankets. The dog, with its fur as white as snow, sits attentively, its eyes meeting the camera with.",,0.0,1.0,1.0,,
239,https://cs.stanford.edu/people/rak248/VG_100K_2/852.jpg,"The image captures a quaint, small restaurant with a charming, vintage ambiance. The floor is adorned with black and white checkered tiles, adding a touch of classic elegance to the space. The walls are painted in a so.","The image captures a quaint, small restaurant with a charming, vintage ambiance. There are **two tables** and **four chairs** visible, arranged in a cozy setting. The tables are adorned with **two salt shakers.",,0.0,0.0,1.0,,
240,https://cs.stanford.edu/people/rak248/VG_100K_2/191.jpg,Serene Swim: A Tranquil Oasis Amidst the Mountains.,"The image captures a serene outdoor setting, featuring a large rectangular swimming pool with clear blue water. The pool is bordered by a white deck, and there are several white lounge chairs arranged neatly along the pool's edge.",,1.0,1.0,0.0,,
241,https://cs.stanford.edu/people/rak248/VG_100K_2/187.jpg,"A well-stocked pantry with a variety of food items and kitchen essentials, ready for culinary adventures.","The image showcases a well-organized kitchen pantry. The pantry is filled with a variety of food items and kitchen essentials. There are at least 10 bottles of different sizes and shapes, suggesting a range of beverages.",,0.0,0.0,1.0,,
242,https://cs.stanford.edu/people/rak248/VG_100K_2/487.jpg,"The image captures a bustling scene at the entrance of a grand, red brick building with white columns, reminiscent of a traditional American university. The building's facade is adorned with three large red banners, each bearing.","The image captures a bustling scene at a grand, red-bricked building with white columns, reminiscent of a university campus. The building's facade is adorned with three large red banners, each bearing a white.",,0.0,0.0,1.0,,
243,https://cs.stanford.edu/people/rak248/VG_100K_2/248.jpg,"The image captures a bustling city street, teeming with life and activity. The scene is dominated by towering buildings that stretch towards the sky, their windows reflecting the bright sunlight. The street is alive with pedestrians, each.","The image captures a bustling city street, teeming with life and activity. The street is lined with towering buildings, their windows reflecting the bright sunlight. A traffic light stands sentinel at the intersection, its colors unseen.",,0.0,0.0,0.0,,
244,https://cs.stanford.edu/people/rak248/VG_100K_2/352.jpg,"Autumn's welcome: A pumpkin sits at the top of a porch staircase, marking the arrival of the season with its warm, inviting glow. The wooden steps lead up to a cozy blue house, inviting visitors.","The image captures a charming autumn scene. A wooden porch, painted in a warm shade of blue, leads up to a white door. The door is adorned with a vibrant orange pumpkin, carved with a cheerful face, sitting.",,0.0,0.0,0.0,,
245,https://cs.stanford.edu/people/rak248/VG_100K_2/655.jpg,Serene Solitude: A Rocky Shoreline Overlooking a Crystal-Clear Lake Nestled at the Base of Majestic Mountains Under a Sunlit Sky.,"The image captures a serene scene of a mountain lake, bathed in the soft glow of sunlight. The lake, a vibrant shade of blue, is nestled amidst towering mountains that rise majestically on either side. The.",,0.0,1.0,1.0,,
246,https://cs.stanford.edu/people/rak248/VG_100K_2/537.jpg,"In the heart of a cozy room, a wooden easel stands as the centerpiece, its canvas blank and waiting for the next stroke of a paintbrush. The room is a symphony of creativity and comfort, with a bookshelf.","The image captures a vibrant and creative studio space. Dominating the scene is a large easel, its wooden frame standing tall against the backdrop of a white wall. The easel is adorned with a canvas, a testament.",B,0.0,1.0,1.0,nuno,
247,https://cs.stanford.edu/people/rak248/VG_100K_2/527.jpg,"A cozy living room setup with a flat-screen TV on a stand, a comfortable couch, and a potted plant adding a touch of greenery. The room is well-lit and inviting, perfect for relaxation and entertainment.","The image captures a cozy living room scene. Dominating the space is a large flat-screen TV, which is currently turned on, displaying a program featuring a person in a blue shirt. The TV is placed on a sleek,.",,0.0,1.0,0.0,,
248,https://cs.stanford.edu/people/rak248/VG_100K_2/675.jpg,"A day of fun and relaxation at the beach, with friends and family enjoying the sun, sand, and sea. A man is seen bending over, possibly picking up something, while others stroll along the shoreline. The beach is d.","In the image, a lively beach scene unfolds under a clear sky. A group of people, some standing and others sitting on beach chairs, are enjoying the sun and sand. The beach is dotted with numerous umbrellas, providing.",,0.0,0.0,0.0,,
249,https://cs.stanford.edu/people/rak248/VG_100K_2/328.jpg,"The image captures a scene of a workspace, possibly in an office or a home office. The desk is cluttered with various items, suggesting a busy work environment. A computer monitor is prominently placed on the desk, with a keyboard.","The image captures a workspace that is a bit cluttered, yet organized in its own way. There's a black computer monitor that's turned off, sitting on a desk. To the right of the monitor, there's a.",,0.0,0.0,0.0,,
250,https://cs.stanford.edu/people/rak248/VG_100K_2/198.jpg,"A cozy cabin nestled in a serene woodland setting, with a car parked in front, ready for an adventure in the great outdoors.","The image captures a serene scene of a log cabin nestled amidst a lush forest. The cabin, constructed from dark wood, stands out against the verdant backdrop. A chimney rises from the roof, hinting at.",,0.0,0.0,1.0,,
251,https://cs.stanford.edu/people/rak248/VG_100K_2/684.jpg,"In the tranquil expanse of a river, a man and two children are engaged in the timeless activity of fishing. The man, standing waist-deep in the water, is holding a fishing net, poised to scoop up any.","In the tranquil expanse of a river, a man and two children are engaged in the timeless activity of fishing. The man, standing waist-deep in the water, is holding a fishing net, poised to scoop up any.",,0.0,0.0,0.0,,
252,https://cs.stanford.edu/people/rak248/VG_100K_2/356.jpg,"In the heart of a bustling city, a group of people are captured in a moment of urban life. The sidewalk, a stage for the city's daily performance, is alive with the rhythm of pedestrians. A white van, parked.","The image captures a lively city street scene. There are several people walking on the sidewalk, engaged in their own activities. A white van is parked on the side of the street, and a few cars are visible in the background. The street.",,0.0,1.0,1.0,,
253,https://cs.stanford.edu/people/rak248/VG_100K_2/795.jpg,"In the heart of a bustling city, a woman strides confidently down the sidewalk, her white blouse and floral skirt contrasting with the urban landscape. She's passing by a storefront that's a vibrant mix of.","In the heart of a bustling city, a woman strides confidently down the sidewalk, her path illuminated by the warm glow of a street lamp. She's dressed in a vibrant floral dress that stands out against the urban.",,0.0,0.0,0.0,,
254,https://cs.stanford.edu/people/rak248/VG_100K_2/218.jpg,"The image captures a serene urban scene, where three cars are parked in front of a beige building with arched windows. The building's facade is adorned with circular decorations, adding a touch of architectural interest.","The image captures a serene urban scene. There are three cars parked along the side of a street, each with its own unique color and model. The first car, a vibrant red, is parked closest to the camera, its gloss.",,0.0,0.0,0.0,,
255,https://cs.stanford.edu/people/rak248/VG_100K_2/880.jpg,"In the heart of a bustling city, a couple takes a leisurely stroll across a pedestrian crosswalk. The urban landscape is a symphony of architectural styles, with a tall brick building standing prominently in the background.","In the heart of a bustling city, a couple takes a leisurely stroll across a crosswalk. The urban landscape is a symphony of architectural styles, with a tall brick building standing prominently in the background. The building.",,0.0,1.0,1.0,,
256,https://cs.stanford.edu/people/rak248/VG_100K_2/369.jpg,"The image captures a well-organized home office setup. Dominating the scene is a wooden desk, upon which rests a desktop computer with a monitor, keyboard, and mouse. The monitor is turned off, reflecting the quiet ambiance.","The image captures a well-organized home office setup. Dominating the scene is a wooden desk, hosting a variety of tech equipment. A desktop computer, complete with a monitor, keyboard, and mouse, is ready for use. Adj.",,0.0,1.0,0.0,,
257,https://cs.stanford.edu/people/rak248/VG_100K_2/335.jpg,"The image captures a well-organized workspace, likely in an office or home office setting. Dominating the scene is a white desktop computer, its monitor displaying a blank screen, suggesting it's either turned off or in a state of.","The image captures a well-organized workspace, likely in an office or home office setting. Dominating the scene is a large, white computer monitor, which is turned off, reflecting the ambient light in the room. In front of.",,0.0,0.0,0.0,,
258,https://cs.stanford.edu/people/rak248/VG_100K_2/711.jpg,"A serene street scene with a row of vintage motorcycles parked in front of a charming two-story house, under a clear blue sky.","The image captures a serene street scene, where a row of motorcycles is parked neatly along the sidewalk. The motorcycles, varying in design and color, add a touch of urban charm to the setting. The street is lined.",,0.0,0.0,0.0,,
259,https://cs.stanford.edu/people/rak248/VG_100K_2/878.jpg,"The image captures a moment of urban tranquility, where a solitary blue bicycle stands as a symbol of eco-friendly transportation. The bicycle, leaning casually against a sturdy metal pole, is parked on a sidewalk.","The image captures a scene of urban artistry. Dominating the frame is a large, metallic sculpture, its shiny surface reflecting the surrounding environment. The sculpture, with its curved and angular forms, stands as a testament.",,0.0,1.0,0.0,,
260,https://cs.stanford.edu/people/rak248/VG_100K_2/103.jpg,"The image captures a serene residential street, bathed in the soft glow of a sunny day. The street is lined with charming two-story houses, their beige facades complemented by white trim and black shutters. The houses.","The image captures a serene suburban street, bathed in the soft glow of daylight. The street is lined with charming two-story houses, their beige facades punctuated by white trim and accented by the lush green.",,0.0,0.0,1.0,,
261,https://cs.stanford.edu/people/rak248/VG_100K_2/829.jpg,"In the heart of a bustling city, a man is seen riding a silver scooter, navigating through the urban landscape. The scooter, sleek and modern, is a stark contrast to the vintage charm of the black car parked.","In the heart of a bustling city, a man is seen riding a silver scooter, navigating through the urban landscape. The scooter, sleek and modern, is the main focus of the image. The rider, dressed.",,0.0,0.0,1.0,,
262,https://cs.stanford.edu/people/rak248/VG_100K_2/72.jpg,"A convivial gathering of friends and family, sharing a meal and laughter around a table adorned with plates, glasses, and the warmth of camaraderie.","In the heart of a bustling event, a group of six individuals gather around a table, their faces lit up with smiles. The table, draped in a pristine white tablecloth, is a feast for the eyes with its.",,0.0,0.0,1.0,,
263,https://cs.stanford.edu/people/rak248/VG_100K_2/705.jpg,"A serene harbor scene with a variety of boats docked, under a clear blue sky, reflecting the tranquility of a day at sea.","The image captures a serene marina, where the tranquil blue water is dotted with a variety of boats. The boats, varying in size and color, are moored in a neat row, creating a picturesque scene. The.",,0.0,0.0,1.0,,
264,https://cs.stanford.edu/people/rak248/VG_100K_2/320.jpg,"The image captures a serene urban scene. A row of young trees, their leaves a vibrant green, lines the sidewalk, providing a touch of nature amidst the concrete structures. The trees are evenly spaced, creating a sense of.","The image captures a serene urban scene. Dominating the left side of the frame is a tall, modern building, its glass facade reflecting the overcast sky. The building's design is sleek and contemporary, with a flat.",,0.0,0.0,0.0,,
265,https://cs.stanford.edu/people/rak248/VG_100K_2/444.jpg,"In the heart of a bustling city, a woman finds solace in the simple act of selling fresh produce. She is seated on the ground, her vibrant attire contrasting with the urban backdrop. A large blue bag cradles.","In the heart of a bustling city, a woman finds solace in the simple act of selling fresh produce. She is seated on the ground, her vibrant red and white shawl contrasting with the gray of the sidewalk. A blue.",,0.0,1.0,0.0,,
266,https://cs.stanford.edu/people/rak248/VG_100K_2/71.jpg,"In the heart of a bustling factory, a group of dedicated workers are engrossed in their tasks. The factory floor is a hive of activity, with workers seated at long tables, each absorbed in their work. The tables are laden.","In the image, a group of individuals are engrossed in their work at a long table. The table is equipped with various electronic devices, including a computer monitor and a keyboard. The people are dressed in uniforms, suggesting they might be employees.",,0.0,1.0,0.0,,
267,https://cs.stanford.edu/people/rak248/VG_100K_2/422.jpg,"The image captures a vibrant city street, bustling with life and activity. The street is lined with tall buildings, their facades adorned with a variety of architectural styles, reflecting the city's rich history. The trees.","The image captures a vibrant city street, bustling with life and activity. A green car is driving down the road, its vibrant color contrasting with the gray of the asphalt. The street is lined with tall buildings, their.",,0.0,1.0,0.0,,
268,https://cs.stanford.edu/people/rak248/VG_100K_2/660.jpg,"In the serene expanse of a grassy field, a herd of bison, their coats a mix of earthy browns and lighter hues, are scattered across the landscape. Some are standing, their bodies angled towards the.","In the tranquil expanse of a grassy field, a herd of bison, their coats a mix of earthy browns and lighter hues, are scattered across the landscape. Some are standing, their bodies angled towards.",,0.0,0.0,1.0,,
269,https://cs.stanford.edu/people/rak248/VG_100K_2/893.jpg,"In the heart of a vibrant soccer game, a group of young children are immersed in the joy of the sport. The lush green field serves as their playground, with the goal standing tall in the background. The children, dressed.","In the heart of a vibrant soccer game, a group of young players are immersed in the joy of the sport. The lush green field serves as their playground, with the goal standing tall in the background. The children, dressed.",,1.0,1.0,0.0,,
270,https://cs.stanford.edu/people/rak248/VG_100K_2/71.jpg,"In the heart of a bustling factory, a group of dedicated workers are engrossed in their tasks. The factory floor is a hive of activity, with workers seated at long tables, each absorbed in their work. The tables are laden.","In the image, a group of individuals are engrossed in their work at a long table. The table is equipped with various electronic devices, including a computer monitor and a keyboard. The people are dressed in uniforms, suggesting they might be employees.",,0.0,1.0,0.0,,
271,https://cs.stanford.edu/people/rak248/VG_100K_2/128.jpg,"The image captures a vibrant city scene on a rainy day. The street is slick with rain, reflecting the city lights and adding a sense of tranquility to the bustling urban environment. People are seen walking along the sidewalk.","The image captures a bustling city scene on a rainy day. A group of people are seen walking on a sidewalk, their umbrellas held aloft to shield them from the rain. The sidewalk is lined with lush green trees.",,0.0,0.0,1.0,,
272,https://cs.stanford.edu/people/rak248/VG_100K_2/979.jpg,"The image captures a serene and inviting park scene. A well-maintained sidewalk, curving gently, invites visitors to explore the area. The sidewalk is flanked by lush green shrubs, adding a touch of.","The image captures a serene park scene. Dominating the left side of the frame is a large, lush tree, its leaves a vibrant green, providing a natural canopy over the area. The tree's branches stretch out,.",,0.0,0.0,0.0,,
273,https://cs.stanford.edu/people/rak248/VG_100K_2/698.jpg,"A quaint corner cafe, inviting passersby with its charming yellow facade and a welcoming green umbrella. The outdoor seating area is set up for patrons to enjoy their coffee or a light meal, with a.","The image captures a quaint, sunlit scene of a small, charming storefront. The store, named ""Murray's"", is nestled in a quaint town, its yellow facade contrasting with the white trim around.",,0.0,1.0,1.0,,
274,https://cs.stanford.edu/people/rak248/VG_100K_2/121.jpg,"A cozy corner of a home, where music and literature intersect. A wooden bookshelf stands tall, housing a collection of books and CDs, while a guitar leans casually against the wall, ready for a melody to.","The image showcases a cozy corner of a room, where a wooden bookshelf stands tall, housing a variety of books and CDs. The bookshelf, with its six shelves, is a testament to the owner's love.",,0.0,0.0,1.0,,
275,https://cs.stanford.edu/people/rak248/VG_100K_2/60.jpg,"The image captures a serene street scene, where three mopeds are parked neatly along a stone wall. The mopeds, each with its own unique color and design, are parked in a row, their metallic bodies gleaming.","The image captures a serene street scene, where three mopeds are parked neatly along the side of a stone wall. The mopeds, each with its own unique design, are arranged in a line, creating a sense of order.",A,0.0,1.0,1.0,nuno,
276,https://cs.stanford.edu/people/rak248/VG_100K_2/341.jpg,"In the heart of a bustling city, life unfolds on a sunny day. The street, bathed in the warm glow of the sun, is alive with activity. People are seen strolling along the sidewalk, their strides unhur.","In the heart of a bustling city, life unfolds on a busy street corner. The scene is a vibrant tableau of urban life, with a multitude of objects and activities captured in a single frame.

There are **1.",,0.0,0.0,0.0,,
277,https://cs.stanford.edu/people/rak248/VG_100K_2/310.jpg,"The image captures a serene urban scene. A red pickup truck is parked on the right side of the street, its vibrant color contrasting with the muted tones of the brick building. The building itself is a charming structure,.","The image captures a serene urban scene. A red pickup truck is parked on the right side of the street, its vibrant color contrasting with the brick building on the left. The building, with its arched window and a flag.",,1.0,1.0,1.0,,
278,https://cs.stanford.edu/people/rak248/VG_100K_2/992.jpg,"A bustling airport tarmac under a clear blue sky, with a large commercial airplane parked and ready for boarding, surrounded by various ground support vehicles and equipment, preparing for its next journey.","The image captures a bustling airport tarmac under a clear blue sky. Dominating the scene is a large white airplane, its blue tail adorned with a red stripe, parked at a gate. The airplane is connected.",,0.0,1.0,1.0,,
279,https://cs.stanford.edu/people/rak248/VG_100K_2/230.jpg,"A festive table setting with a warm, inviting ambiance, featuring a centerpiece of fruit, elegant glassware, and a bottle of wine, ready for a sophisticated gathering.","The image captures a warm and inviting dining scene. A table is set with a variety of objects, creating a sense of abundance and hospitality. The table is adorned with a red and gold tablecloth, adding a touch of.",,0.0,0.0,0.0,,
280,https://cs.stanford.edu/people/rak248/VG_100K_2/294.jpg,"In the image, a serene scene unfolds in a parking lot under a clear blue sky. Two cars, one silver and one black, are parked side by side, their metallic bodies gleaming under the sunlight. The silver car is positioned.","The image captures a serene scene in a parking lot. There are three cars parked in a row, each with its own unique color and model. The first car is a sleek silver SUV, its shiny exterior reflecting the sunlight.",B,0.0,1.0,0.0,nuno,
281,https://cs.stanford.edu/people/rak248/VG_100K_2/237.jpg,"The image captures a bustling warehouse scene, filled with towering stacks of cardboard boxes. The boxes, neatly arranged in rows, dominate the space, their uniformity broken only by the occasional yellow forklift. The for.","The image captures a bustling warehouse scene, filled with the organized chaos of storage and logistics. Dominating the scene are numerous cardboard boxes, their uniformity broken only by the occasional yellow forklift. The forklift, a.",A,0.0,1.0,0.0,nuno,
282,https://cs.stanford.edu/people/rak248/VG_100K_2/284.jpg,"The image captures a bustling city street, where the architecture and the life on the street coexist. Dominating the scene is a tall, multi-story building, its facade a patchwork of different colors and materials. The building'.","The image captures a bustling city street, where the architecture of the buildings and the activity on the street create a dynamic urban scene. Dominating the view is a tall, multi-story building with a mix of brick and white facades,.",,0.0,1.0,0.0,,
283,https://cs.stanford.edu/people/rak248/VG_100K_2/955.jpg,"Two feline companions share a moment of tranquility on a vibrant red chair, their contrasting fur tones adding to the serene atmosphere.","In the image, there are two cats lounging on a vibrant red chair. The cat in the foreground is an orange tabby with striking green eyes, its fur a mix of warm hues. It's licking its p.",,0.0,1.0,1.0,,
284,https://cs.stanford.edu/people/rak248/VG_100K_2/564.jpg,"This image captures a warm and inviting kitchen, bathed in soft, natural light. The heart of the space is a large island, its wooden surface gleaming under the overhead lights. The island is not just a functional piece of furniture,.","The image captures a warm and inviting kitchen, bathed in soft light. The heart of the space is a large wooden island, its rich tones contrasting beautifully with the pristine white countertops. A sink is embedded in.",,0.0,0.0,0.0,,
285,https://cs.stanford.edu/people/rak248/VG_100K_2/543.jpg,"A well-organized bathroom vanity with a clean and modern aesthetic, featuring a white sink, a large mirror, and a variety of toiletries.","The image captures a well-organized bathroom vanity. Dominating the scene is a pristine white sink, its surface gleaming under the soft light. Above it, a large mirror reflects the room, adding depth and dimension. To.",,0.0,0.0,1.0,,
286,https://cs.stanford.edu/people/rak248/VG_100K_2/582.jpg,"The image captures a serene urban scene. A black car is parked on the side of a street, its sleek form contrasting with the rough texture of the road. The car is positioned in front of a building, which features a balcon.","The image captures a serene urban scene. A black car is parked on the side of a street, its sleek form contrasting with the rough texture of the road. The car is positioned in front of a building, which features a balcon.",,0.0,0.0,0.0,,
287,https://cs.stanford.edu/people/rak248/VG_100K_2/936.jpg,"In the heart of a cozy kitchen, a young man stands, his attention captivated by the task at hand. He's dressed in a casual blue sweatshirt, a stark contrast to the warm tones of the room. His right.","In the image, a person is standing at a counter, preparing a meal. The counter is cluttered with various items, including a toaster, a coffee maker, and a blender. There are also several cups and bowls scattered across.",,1.0,1.0,1.0,,
288,https://cs.stanford.edu/people/rak248/VG_100K_2/299.jpg,"The image captures a modern architectural space, characterized by a striking contrast of colors and materials. Dominating the scene is a tall, dark column that stands as a central feature, its surface adorned with a grid of small, illum.","The image captures a modern architectural space, characterized by a striking contrast of colors and materials. Dominating the scene is a tall, dark column that stands as a central feature, its surface adorned with a grid of small, illum.",,0.0,0.0,0.0,,
289,https://cs.stanford.edu/people/rak248/VG_100K_2/206.jpg,"The image captures a serene and grand architectural structure, possibly a government building or a university hall, set against the backdrop of a clear sky. The building's classical design is evident in its symmetrical facade, with a central.","The image captures a serene scene of a grand, classical building with a symmetrical facade, set against a clear sky. The building, with its multiple arches and columns, exudes an air of elegance and timelessness.",,1.0,0.0,0.0,,
290,https://cs.stanford.edu/people/rak248/VG_100K_2/563.jpg,"The image showcases a well-organized kitchen counter. A black microwave is mounted above the counter, with a white shelf directly beneath it. The counter itself is a light color, providing a clean and bright appearance. On the counter,.","The image showcases a well-organized kitchen counter. On the counter, there are two main objects: a white coffee maker and a black microwave. The coffee maker is positioned on the left side of the counter, while the microw.",,0.0,1.0,1.0,,
291,https://cs.stanford.edu/people/rak248/VG_100K_2/656.jpg,"Serene solitude in a verdant field, where nature's whispers fill the air under a vast, clear sky.","The image captures a serene landscape under a clear blue sky. Dominating the scene are three majestic trees, their leaves a vibrant green, standing tall against the azure backdrop. The trees are situated on a grassy hill,.",0.0,0.0,1.0,1.0,alolika,
292,https://cs.stanford.edu/people/rak248/VG_100K_2/356.jpg,"In the heart of a bustling city, a group of people are captured in a moment of urban life. The sidewalk, a stage for the city's daily performance, is alive with the rhythm of pedestrians. A white van, parked.","The image captures a lively city street scene. There are several people walking on the sidewalk, engaged in their own activities. A white van is parked on the side of the street, and a few cars are visible in the background. The street.",,0.0,1.0,1.0,,
293,https://cs.stanford.edu/people/rak248/VG_100K_2/469.jpg,"The image captures a serene suburban scene. A tree-lined street stretches out, its verdant canopy providing a natural corridor. The road is flanked by a sidewalk, inviting for a leisurely stroll. On.","The image captures a serene suburban scene. A tree-lined street stretches out, its verdant canopy providing a natural corridor. The road is flanked by a sidewalk, where a solitary figure can be seen, adding a.",,0.0,1.0,0.0,,
294,https://cs.stanford.edu/people/rak248/VG_100K_2/799.jpg,"The image captures a quaint street scene, where a small restaurant named ""O Paladar"" invites passersby with its inviting yellow awning. The restaurant's entrance is marked by a wooden door, and a small.","The image captures a quaint street scene, where a small restaurant with a yellow awning invites passersby. The restaurant's door is open, revealing a glimpse of the interior. A table and chairs are set up outside,.",,0.0,0.0,0.0,,
295,https://cs.stanford.edu/people/rak248/VG_100K_2/396.jpg,"In the heart of a bustling restaurant, a group of people gather around a table, sharing a meal and conversation. The table is adorned with plates of food, and the atmosphere is lively with the clinking of cutlery and.","In the image, a group of people are gathered around a table in a public restroom, enjoying a meal together. There are four individuals visible, each engaged in conversation and their meal. The table is adorned with various dishes, including bow.",B,0.0,1.0,1.0,nuno,
296,https://cs.stanford.edu/people/rak248/VG_100K_2/577.jpg,"The image captures a serene moment on the Grand Canal in Venice, Italy. A traditional Venetian gondola, painted in a rich shade of black, is gently gliding through the water. The gondola is adorn.","The image captures a serene scene of a narrow canal in Venice, Italy. Two gondolas, each with a gondolier at the helm, are gliding through the water. The gondolas are traditional Venet.",B,0.0,1.0,0.0,nuno,
297,https://cs.stanford.edu/people/rak248/VG_100K_2/406.jpg,"The image captures a serene home office, bathed in the soft glow of natural light filtering through a large window. The room is a symphony of organized chaos, with a desk and chair setup in the foreground, ready for productivity.","The image captures a well-organized home office, bathed in the soft glow of natural light filtering through a large window. The room is a symphony of modern design, with a desk and chair set against the wall, ready for.",1.0,0.0,0.0,0.0,alolika,
298,https://cs.stanford.edu/people/rak248/VG_100K_2/198.jpg,"A cozy cabin nestled in a serene woodland setting, with a car parked in front, ready for an adventure in the great outdoors.","The image captures a serene scene of a log cabin nestled amidst a lush forest. The cabin, constructed from dark wood, stands out against the verdant backdrop. A chimney rises from the roof, hinting at.",B,0.0,0.0,1.0,nuno,
299,https://cs.stanford.edu/people/rak248/VG_100K_2/847.jpg,"A lively scene unfolds on a sunny day at a municipal auditorium, where a crowd of people are gathered, some standing in line, others walking by, all seemingly engaged in the event. The building's architecture suggests a.","The image captures a lively scene outside a municipal auditorium. A crowd of people, numbering around 20, are gathered on the sidewalk, some standing, others walking. The auditorium itself is a large, imposing.",,0.0,1.0,1.0,,
300,https://cs.stanford.edu/people/rak248/VG_100K_2/51.jpg,"In the tranquil expanse of a river, a man and two children are embarking on a journey in a traditional wooden boat. The man, donning a white baseball cap, is at the helm, guiding the boat with.","In the tranquil expanse of a river, a man and two boys embark on a journey in a traditional wooden boat. The boat, with its curved shape and pointed front, cuts through the calm waters, leaving a gentle wake behind.",,0.0,1.0,1.0,,
301,https://cs.stanford.edu/people/rak248/VG_100K_2/842.jpg,"A serene park bench, standing alone under the watchful gaze of a bare tree, offering a quiet spot for reflection amidst the urban landscape.","The image captures a serene park scene. There are two park benches, one on the left and one on the right, both facing the same direction, inviting passersby to sit and enjoy the surroundings. The benches are situated.",,0.0,1.0,1.0,,
302,https://cs.stanford.edu/people/rak248/VG_100K_2/954.jpg,"Two feline companions share a moment of tranquility on a vibrant red chair, their contrasting fur tones creating a harmonious scene against the backdrop of a serene marble floor.","In the image, there are two cats comfortably nestled on a vibrant red plastic chair. The chair is situated on a floor adorned with white tiles, creating a striking contrast with the chair's color. The cats, one with.",,0.0,1.0,1.0,,
303,https://cs.stanford.edu/people/rak248/VG_100K_2/57.jpg,"In the heart of a bustling city, a man in a suit confidently strides across the street, his path illuminated by the glow of the setting sun. The cityscape around him is a symphony of architectural styles, each.","In the heart of a bustling city, a man in a suit confidently strides across the street, his path illuminated by the glow of the setting sun. The cityscape is a symphony of architectural styles, with buildings reaching.",B,1.0,0.0,0.0,nuno,
304,https://cs.stanford.edu/people/rak248/VG_100K_2/524.jpg,"A modern kitchen with sleek stainless steel appliances, including a gas range and microwave, set against a backdrop of dark wood cabinets and granite countertops. The space is well-lit and inviting, with.","The image showcases a modern kitchen with a sleek design. The kitchen features a stainless steel gas range with a black cooktop, positioned between two wooden cabinets. Above the range, there's a stainless steel range hood, and.",B,0.0,0.0,0.0,nuno,
305,https://cs.stanford.edu/people/rak248/VG_100K_2/693.jpg,"In the vast expanse of the savanna, a majestic wildebeest stands as a testament to the resilience of life in the wild. Its coat, a beautiful blend of brown and white, contrasts with the golden h.","In the vast expanse of the grassy savanna, a majestic wildebeest stands as the sole focus of this image. Its large, curved horns, a distinctive feature of this species, rise prominently above its head.",B,0.0,0.0,0.0,nuno,
306,https://cs.stanford.edu/people/rak248/VG_100K_2/634.jpg,"The image captures a bustling scene in New York City, with the iconic Times Square serving as the backdrop. Dominating the scene is a large billboard for the movie ""Yahoo!"", featuring a vibrant purple and yellow sign.","The image captures a bustling city scene, dominated by a large, illuminated billboard for the Panasonic Sits Sunny. The billboard is situated on a building that also houses the New York Police Department. The sign for.",,0.0,1.0,0.0,,
307,https://cs.stanford.edu/people/rak248/VG_100K_2/411.jpg,"In this image, a man and a woman are immersed in a moment of musical harmony. The man, seated at a grand piano, is playing a piece with his fingers dancing over the keys. His posture suggests concentration and passion for the.","In the image, a man and a woman are immersed in a moment of musical harmony. The man, seated at a black piano, is playing the keys with his fingers, his focus intent on the music. The woman, standing behind him.",,0.0,1.0,0.0,,
308,https://cs.stanford.edu/people/rak248/VG_100K_2/293.jpg,"A well-organized bathroom counter with a sink, mirror, and various toiletries, ready for a refreshing morning routine.","The image captures a well-organized bathroom counter, bathed in soft light. Dominating the scene is a pristine white sink, its surface gleaming under the light. To the left of the sink, a small white soap dish.",,0.0,0.0,0.0,,
309,https://cs.stanford.edu/people/rak248/VG_100K_2/590.jpg,"In the heart of a bustling city, a man in a suit stands poised on a street corner, his gaze directed towards the camera. He is the focal point of this urban tableau, his attire contrasting with the casual,.","In the heart of a bustling city, a man in a suit stands poised on a street corner, his gaze directed towards the camera. He is the central figure in this urban tableau, surrounded by the rhythm of city life. To his.",,0.0,0.0,0.0,,
310,https://cs.stanford.edu/people/rak248/VG_100K_2/335.jpg,"The image captures a well-organized workspace, likely in an office or home office setting. Dominating the scene is a white desktop computer, its monitor displaying a blank screen, suggesting it's either turned off or in a state of.","The image captures a well-organized workspace, likely in an office or home office setting. Dominating the scene is a large, white computer monitor, which is turned off, reflecting the ambient light in the room. In front of.",,0.0,0.0,0.0,,
311,https://cs.stanford.edu/people/rak248/VG_100K_2/929.jpg,"In the heart of a bustling city, a group of friends have gathered on a brick-paved sidewalk, their casual attire suggesting a relaxed, leisurely day. The scene is framed by the backdrop of a quaint street.","In the heart of a bustling city, a group of people gather on a sidewalk, their casual attire suggesting a relaxed atmosphere. The scene is framed by the backdrop of a quaint cobblestone street, lined with trees that add.",,0.0,0.0,0.0,,
312,https://cs.stanford.edu/people/rak248/VG_100K_2/939.jpg,"A serene moment by the sea, where a seagull finds solace on a rocky shore, overlooking the tranquil waters.","In the tranquil setting of a rocky shore, a single seagull stands as the focal point of this image. The bird, with its white and gray plumage, is perched confidently on a large gray rock.",,1.0,0.0,0.0,,
